Source;Target;Type;Weight
ein_heransprengender_adjutant_5-5;gardemusik;Undirected;1
ein_anderer_offizier;labedoyere;Undirected;1
der_emigrant;viele_vorstaedter_a;Undirected;1
ein_heransprengender_adjutant_5-2;feldwebel;Undirected;1
bertrand;der_offizier_1-4;Undirected;1
ein_vorstaedter_3-1a;noch_andere_b;Undirected;1
berliner_freiwilliger;buelow;Undirected;1
chassecoeur;der_emigrant;Undirected;1
ein_hauptmann_der_gensdarmes;mehrere_stimmen_3-1b;Undirected;1
der_nebenstehende;viele_vorstaedter_a;Undirected;1
ein_polizeibeamter;herzog_von_orleans;Undirected;1
die_kuerassiere;ein_kuerassier;Undirected;1
drouot;vitry;Undirected;1
ein_adjutant_4-6a;sergeant_4-6;Undirected;1
die_stuhlvermieterin;viele_aus_dem_volk_1-1;Undirected;1
ein_vorstaedter_3-1a;frau_des_schneidermeisters;Undirected;1
marketenderin;vierter_jaeger;Undirected;1
ein_vorstaedter_3-1a;volk_im_mittelgrunde;Undirected;1
eine_dame_der_halle_3-1b;volk_im_vordergrunde;Undirected;1
preussischer_adjutant;schwarzer_becker;Undirected;1
ein_kraemer;goettin_der_vernunft;Undirected;1
ein_vorstaedter_3-1a;ein_vorstaedter_3-1c;Undirected;1
ein_vorstaedter_3-1a;leute_verschiedenen_standes;Undirected;1
ein_buerger_3-1b;vitry;Undirected;1
advokat_duchesne;andere_umstehende;Undirected;1
ein_adjutant_5-5a;milhaud;Undirected;1
adjutanten_5-4;milhaud;Undirected;1
herzog_von_berry;koenig_ludwig;Undirected;2
lord_somerset;versprengte_englische_dragoner;Undirected;1
eine_dame_der_halle_3-1a;mehrere_stimmen_3-1a;Undirected;1
ein_alter_hannoverischer_scharfschuetz;ein_englischer_obrist;Undirected;1
ein_anderer_aus_der_masse;einige;Undirected;1
ein_adjutant_4-6b;nebenstehende_kameraden;Undirected;1
eine_alte_putzhaendlerin;marquis_von_hauterive;Undirected;1
andere_adjutanten_5-5b;andere_adjutanten_5-5c;Undirected;1
dritter_adjutant_5-5;einer_der_gardehoboisten;Undirected;1
einige;frau_des_schneidermeisters;Undirected;1
bertrand;milhaud;Undirected;1
ein_fussgardist;ein_kapitaen_der_voltigeurs;Undirected;1
ein_ankommender;ein_vorstaedter_3-1c;Undirected;1
noch_andere_b;wieder_andere;Undirected;1
madame_de_serre;mehrere_stimmen_1-2;Undirected;1
eine_ordonnanz_a;offizier_3-3a;Undirected;1
ein_fussgardist;zweiter_offizier;Undirected;1
die_garde_4-6;ein_kapitaen_der_voltigeurs;Undirected;1
ein_kapitaen_der_voltigeurs;ein_offizier_4-6b;Undirected;1
die_offiziere_der_garde;napoleon;Undirected;1
chassecoeur;frau_des_kraemers;Undirected;1
die_husaren;ein_ziethenscher_husar;Undirected;1
herzog_von_orleans;zeitungsausrufer;Undirected;1
einige;volk_3-1;Undirected;1
ein_anderer_franzoesischer_hauptmann;fritz;Undirected;1
englische_und_preussische_reiterei;napoleon;Undirected;1
ein_aeltliches_frauenzimmer;viele_vorstaedter_a;Undirected;1
ein_adjutant_5-5b;milhaud;Undirected;1
chassecoeur;viele_vorstaedter_a;Undirected;1
marschall_ney;monsieur;Undirected;1
ausrufer_einer_bildergalerie;einer_aus_dem_gefolge_des_herzogs;Undirected;1
advokat_duchesne;volk_im_hintergrunde;Undirected;1
ein_adjutant_5-5a;ein_adjutant_5-5b;Undirected;1
vorstaedter_von_st_antoine;weiber;Undirected;1
die_hochlaendischen_regimenter;englischer_artillerieobrist;Undirected;1
berliner_freiwilliger;der_trainknecht_einer_kanone;Undirected;1
leute_verschiedenen_standes;viele_aus_dem_volk_3-1;Undirected;1
alle_offiziere_der_suite;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
eine_ordonnanz_c;hortense;Undirected;1
napoleon;offizier_3-3b;Undirected;1
eine_alte_putzhaendlerin;zeitungsausrufer;Undirected;2
adeline;ein_englischer_offizier_5-1;Undirected;1
ein_vorstaedter_3-1c;volk_im_vordergrunde;Undirected;1
ein_adjutant_5-5a;ein_adjutant_5-5c;Undirected;1
ein_fluegeladjutant;zweiter_adjutant_4-6b;Undirected;1
ein_nebenstehender;noch_andere_b;Undirected;1
eine_dame_der_halle_3-1a;noch_andere_a;Undirected;1
bluecher;ein_heransprengender_adjutant_5-2;Undirected;1
ein_anderer_aus_der_masse;frau_des_kraemers;Undirected;1
gensdarmes_1-1;herzog_von_orleans;Undirected;1
ein_adjutant_5-5b;ein_offizier_der_suite;Undirected;1
louise;vitry;Undirected;1
zweiter_adjutant_4-6b;zweiter_offizier;Undirected;1
anderes_volk;volk_im_hintergrunde;Undirected;1
andere_umstehende;ein_buerger_3-1b;Undirected;1
chassecoeur;zweiter_offizier;Undirected;1
andere_adjutanten_5-5b;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
dritter_jaeger;unteroffizier;Undirected;1
vorstaedter_von_st_antoine;wieder_andere;Undirected;1
noch_andere_b;viele_vorstaedter_b;Undirected;1
andere_adjutanten_5-5c;die_garde_5-5;Undirected;1
die_amme;erster_buerger_1-2;Undirected;1
koenig_ludwig;oberdirektor_des_telegraphen;Undirected;1
erster_offizier;nebenstehende_kameraden;Undirected;1
ein_englischer_dragoneroffizier;englische_und_preussische_reiterei;Undirected;1
anderes_volk;frau_des_kraemers;Undirected;1
viele_aus_dem_volk_3-1;viele_vorstaedter_a;Undirected;1
advokat_duchesne;noch_andere_b;Undirected;1
noch_andere_b;viele_aus_dem_volk_3-1;Undirected;1
einige;noch_andere_b;Undirected;1
ein_anderer_alter_gardegrenadier;viele_des_volkes;Undirected;1
cambronne;ein_anderer_adjutant_5-5;Undirected;1
advokat_duchesne;der_emigrant;Undirected;1
der_emigrant;ein_anderer_aus_der_masse;Undirected;1
ausrufer_einer_menagerie;marquis_von_hauterive;Undirected;1
buelow;feldwebel;Undirected;1
chassecoeur;ein_hauptmann_der_gensdarmes;Undirected;1
chassecoeur;ein_adjutant_4-6a;Undirected;1
volk_3-2;zweiter_buerger_3-2;Undirected;1
goettin_der_vernunft;noch_andere_a;Undirected;1
ein_ankommender_adjutant_5-5;milhaud;Undirected;1
chassecoeur;savoyardenknabe;Undirected;3
ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;nebenstehende_kameraden;Undirected;1
alle_3-1;andere;Undirected;1
ein_offizier_4-6b;vitry;Undirected;1
ein_adjutant_5-5b;ein_anderer_adjutant_5-5;Undirected;1
eine_alte_putzhaendlerin;geschrei;Undirected;1
erster_buerger_2-5;vitry;Undirected;1
ein_hauptmann_der_gensdarmes;viele_vorstaedter_a;Undirected;1
carnot;offizier_3-3c;Undirected;1
noch_andere_b;vorstaedter_und_anderes_volk;Undirected;1
bertrand;wieder_ein_gardist;Undirected;1
englischer_artillerieobrist;preussischer_adjutant;Undirected;1
eine_ordonnanz_b;napoleon;Undirected;1
maenner;viele_vorstaedter_b;Undirected;1
advokat_duchesne;das_volk_1-1;Undirected;1
die_amme;madame_de_serre;Undirected;1
volk_im_mittelgrunde;volk_im_vordergrunde;Undirected;1
frau_des_kraemers;vitry;Undirected;1
einer_aus_dem_gefolge_des_herzogs;herzog_von_orleans;Undirected;1
leute_verschiedenen_standes;volk_im_mittelgrunde;Undirected;1
chassecoeur;wieder_ein_gardist;Undirected;1
erster_buerger_2-5;gensdarmeriepatrouille_zu_fuss;Undirected;1
ein_adjutant_5-5c;paechter_lacoste;Undirected;1
anderes_volk;ein_kraemer;Undirected;1
ausrufer_bei_einem_guckkasten;das_volk_1-1;Undirected;1
alle_offiziere_der_suite;gardemusik;Undirected;1
der_nebenstehende;maenner;Undirected;1
ein_ankommender_adjutant_5-5;ein_offizier_der_suite;Undirected;1
hortense;offizier_3-3a;Undirected;1
andere_umstehende;eine_dame_der_halle_3-1a;Undirected;1
dritter_offizier;sergeant_4-6;Undirected;1
ausrufer_einer_bildergalerie;poebel;Undirected;1
der_emigrant;vitry;Undirected;1
ein_adjutant_5-5c;zweiter_adjutant_5-5;Undirected;1
alle_offiziere_der_suite;ein_adjutant_5-5a;Undirected;1
napoleon;zweiter_adjutant_4-6b;Undirected;1
die_amme;ein_hauptmann_der_schweizergarde;Undirected;1
ausrufer_einer_menagerie;herzog_von_orleans;Undirected;1
andere_adjutanten_5-5a;ein_adjutant_5-5c;Undirected;1
anderes_volk;goettin_der_vernunft;Undirected;1
ein_kraemer;noch_andere_b;Undirected;1
andere;chassecoeur;Undirected;1
ein_buerger_3-1b;noch_andere_b;Undirected;1
alle_offiziere_der_suite;paechter_lacoste;Undirected;1
die_garde_4-6;zweiter_adjutant_4-6b;Undirected;1
ein_aeltliches_frauenzimmer;noch_andere_a;Undirected;1
advokat_duchesne;savoyardenknabe;Undirected;3
mehrere_stimmen_3-1b;volk_im_hintergrunde;Undirected;1
adjutanten_4-6b;ein_kapitaen_der_voltigeurs;Undirected;1
erster_adjutant_4-6a;zweiter_offizier;Undirected;1
anderes_volk;ein_nebenstehender;Undirected;1
viele_aus_dem_volk_1-1;vitry;Undirected;1
buelow;lobau;Undirected;1
bertrand;offizier_3-3d;Undirected;1
noch_andere_a;volk_3-1;Undirected;1
ein_adjutant_5-5c;ein_adjutant_5-5d;Undirected;1
andere_adjutanten_5-5c;zweiter_adjutant_5-5;Undirected;1
adjutanten_4-6a;bertrand;Undirected;1
der_heransprengende_adjutant;drouot;Undirected;1
ein_fussgardist;erster_adjutant_4-6b;Undirected;1
adjutanten_5-5;ein_adjutant_5-5a;Undirected;1
napoleon;zweiter_adjutant_5-5;Undirected;1
ein_franzoesischer_soldat;sergeant_der_englischen_jaeger;Undirected;1
bluecher;sechster_jaeger;Undirected;1
eine_alte_putzhaendlerin;poebel;Undirected;1
ein_englischer_offizier_5-4;versprengte_englische_dragoner;Undirected;1
ausrufer_bei_einem_guckkasten;chassecoeur;Undirected;1
adeline;preussischer_adjutant;Undirected;1
ein_vorstaedter_3-1b;einige;Undirected;1
andere_adjutanten_5-5b;milhaud;Undirected;1
ein_adjutant_5-5a;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
donnerndes_geschrei_der_truppen_und_des_volkes;volk_4-1;Undirected;1
bluecher;zweiter_berliner_freiwilliger;Undirected;1
ein_anderer_offizier;ein_offizier_4-6a;Undirected;1
alle_offiziere_der_suite;ein_ankommender_adjutant_5-5;Undirected;1
ein_kraemer;jouve;Undirected;1
adjutanten_4-6b;nebenstehende_kameraden;Undirected;1
chassecoeur;das_volk_1-1;Undirected;1
alle_offiziere_der_suite;cambronne;Undirected;1
ein_kapitaen_der_voltigeurs;nebenstehende_kameraden;Undirected;1
herr_von_villeneuve;savoyardenknabe;Undirected;1
erster_adjutant_4-6b;zweiter_offizier;Undirected;1
sechster_jaeger;unteroffizier;Undirected;1
ein_vorstaedter_3-1b;volk_im_vordergrunde;Undirected;1
andere_adjutanten_5-5a;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
chassecoeur;mehrere_stimmen_3-1a;Undirected;1
ein_adjutant_4-6a;vitry;Undirected;1
bertrand;ein_adjutant_5-5a;Undirected;1
chassecoeur;ein_adjutant_4-6b;Undirected;1
ein_ankommender;ein_buerger_3-1a;Undirected;1
volk_im_mittelgrunde;vorstaedter_und_anderes_volk;Undirected;1
ein_vorstaedter_3-1c;mehrere_stimmen_3-1a;Undirected;1
labedoyere;vitry;Undirected;1
chassecoeur;vorstaedter_von_st_antoine;Undirected;1
vitry;zweiter_adjutant_4-6b;Undirected;1
advokat_duchesne;weiber;Undirected;1
das_volk_1-1;ein_polizeibeamter;Undirected;1
die_garde_4-6;napoleon;Undirected;1
madame_de_serre;viele_stimmen_1-2;Undirected;1
andere_adjutanten_5-5a;ein_ankommender_adjutant_5-5;Undirected;1
andere_adjutanten_5-5a;milhaud;Undirected;1
ein_adjutant_5-5a;ein_offizier_der_suite;Undirected;1
ein_kapitaen_der_voltigeurs;zweiter_adjutant_4-6a;Undirected;1
adjutanten_4-6b;die_garde_4-6;Undirected;1
offizier_3-3a;offizier_3-3c;Undirected;1
ein_hauptmann_der_gensdarmes;einige;Undirected;1
eine_dame_der_halle_3-1b;savoyardenknabe;Undirected;1
die_schreibenden;offizier_3-3b;Undirected;1
chassecoeur;gensdarmes_1-1;Undirected;1
andere_adjutanten_5-5a;zweiter_adjutant_5-5;Undirected;1
savoyardenknabe;viele_aus_dem_volk_1-1;Undirected;1
adjutanten_4-6a;ein_offizier_4-6a;Undirected;1
garde_und_heer;napoleon;Undirected;1
der_emigrant;noch_andere_a;Undirected;1
ein_anderer_offizier;erster_adjutant_4-6b;Undirected;1
ein_buerger_3-1b;ein_hauptmann_der_gensdarmes;Undirected;1
eine_dame_der_halle_3-1b;viele_vorstaedter_b;Undirected;1
chassecoeur;ein_ankommender;Undirected;1
das_volk_1-1;gensdarmes_1-1;Undirected;1
andere_adjutanten_5-5c;ein_adjutant_5-5c;Undirected;1
jouve;schildwache;Undirected;1
ausrufer_einer_bildergalerie;chassecoeur;Undirected;1
adjutanten_4-6b;erster_offizier;Undirected;1
leute_verschiedenen_standes;viele_vorstaedter_a;Undirected;1
ein_ankommender;viele_vorstaedter_b;Undirected;1
eine_ordonnanz_a;offizier_3-3b;Undirected;1
ein_fluegeladjutant;zweiter_offizier;Undirected;1
garde_und_heer;labedoyere;Undirected;1
andere_umstehende;frau_des_schneidermeisters;Undirected;1
ein_franzoesischer_infanterieoffizier;ziethen;Undirected;1
adeline;zweiter_aufwaerter;Undirected;1
graf_blacas_d_aulps;kurier;Undirected;1
jouve;volk_im_vordergrunde;Undirected;1
ein_ankommender;ein_buerger_3-1b;Undirected;1
vitry;weiber;Undirected;1
ein_adjutant_4-6a;ein_fussgardist;Undirected;1
dritter_adjutant_5-5;zweiter_adjutant_5-5;Undirected;1
ein_aeltliches_frauenzimmer;ein_ankommender;Undirected;1
mehrere_stimmen_3-1a;vitry;Undirected;1
eine_andere_ordonnanz;napoleon;Undirected;1
einer_aus_der_masse;volk_im_hintergrunde;Undirected;1
eine_linieninfanteriepatrouille;erster_buerger_2-5;Undirected;1
bluecher;die_husaren;Undirected;1
ein_alter_marquis;mehrere;Undirected;1
einige;vitry;Undirected;1
hortense;napoleon;Undirected;2
viele_vorstaedter_b;vorstaedter_und_anderes_volk;Undirected;1
andere_umstehende;maenner;Undirected;1
der_nebenstehende;mehrere_stimmen_3-1b;Undirected;1
der_nebenstehende;noch_andere_b;Undirected;1
der_emigrant;eine_dame_der_halle_3-1a;Undirected;1
anderes_volk;weiber;Undirected;1
volk_3-1;volk_im_hintergrunde;Undirected;1
alter_gardegrenadier;jouve;Undirected;1
einer_aus_der_masse;weiber;Undirected;1
mehrere_stimmen_3-1a;viele_aus_dem_volk_3-1;Undirected;1
einer_der_gardehoboisten;milhaud;Undirected;1
ein_heransprengender_adjutant_5-5;einer_der_gardehoboisten;Undirected;1
ein_offizier_der_gardegrenadiere_zu_pferde;napoleon;Undirected;1
andere;noch_andere_b;Undirected;1
sergeant_4-6;wieder_ein_gardist;Undirected;1
anderes_volk;der_emigrant;Undirected;1
cambronne;gardemusik;Undirected;1
ein_fussgardist;labedoyere;Undirected;1
chassecoeur;ein_vorstaedter_3-1c;Undirected;1
ein_buerger_3-1b;frau_des_schneidermeisters;Undirected;1
die_hochlaendischen_regimenter;herzogin_von_chimay;Undirected;1
ein_hauptmann_der_schweizergarde;mehrere_stimmen_1-2;Undirected;1
der_alte_gaertner;die_nichte;Undirected;1
franzoesische_adjutanten;hauptmann_der_hannoverischen_scharfschuetzen;Undirected;1
kurier;marschall_ney;Undirected;1
frau_des_schneidermeisters;vorstaedter_und_anderes_volk;Undirected;1
die_granitkolonne;herzog_von_wellington;Undirected;1
ein_hauptmann_der_gensdarmes;frau_des_kraemers;Undirected;1
anderes_volk;mehrere_stimmen_3-1a;Undirected;1
adjutanten_4-6b;ein_fluegeladjutant;Undirected;1
ein_alter_offizier_in_ziviltracht;viele_stimmen_1-1a;Undirected;1
fouche;hortense;Undirected;1
ein_anderer_offizier;erster_adjutant_4-6a;Undirected;1
ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;labedoyere;Undirected;1
anderes_volk;maenner;Undirected;1
ein_ankommender;maenner;Undirected;1
adjutanten_4-6b;cambronne;Undirected;1
ein_aeltliches_frauenzimmer;jouve;Undirected;1
ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;zweiter_adjutant_4-6a;Undirected;1
alle_offiziere_der_suite;ein_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
ein_hauptmann_der_gensdarmes;jouve;Undirected;1
ein_vorstaedter_3-1c;frau_des_schneidermeisters;Undirected;1
ein_kammerherr;eine_ordonnanz_b;Undirected;1
napoleon;viele_adjutanten_5-5;Undirected;1
ein_alter_offizier_in_ziviltracht;vitry;Undirected;1
andere_adjutanten_5-5a;bertrand;Undirected;1
ein_ankommender;leute_verschiedenen_standes;Undirected;1
der_adjutant_5-3;ein_franzoesischer_soldat;Undirected;1
anderes_volk;savoyardenknabe;Undirected;1
berliner_freiwilliger;zweiter_berliner_freiwilliger;Undirected;1
cambronne;dritter_offizier;Undirected;1
fouche;vitry;Undirected;1
bourmont;dritter_jaeger;Undirected;1
englischer_artillerieobrist;herzog_von_wellington;Undirected;1
leute_verschiedenen_standes;mehrere_stimmen_3-1a;Undirected;1
ein_kapitaen_der_voltigeurs;labedoyere;Undirected;1
gardemusik;paechter_lacoste;Undirected;1
der_emigrant;volk_im_vordergrunde;Undirected;1
schneidermeister;weiber;Undirected;1
ein_anderer_aus_der_masse;volk_im_hintergrunde;Undirected;1
herzog_von_wellington;zweiter_aufwaerter;Undirected;1
alter_gardegrenadier;offizier_der_gardegrenadiere_zu_fuss;Undirected;1
die_garde_5-5;ein_adjutant_5-5d;Undirected;1
ein_polizeibeamter;vitry;Undirected;1
andere_adjutanten_5-5b;ein_adjutant_5-5b;Undirected;1
ein_kraemer;mehrere_stimmen_3-1b;Undirected;1
der_nebenstehende;viele_aus_dem_volk_3-1;Undirected;1
erster_offizier;wieder_ein_gardist;Undirected;1
die_schreibenden;ein_kammerherr;Undirected;1
advokat_duchesne;viele_aus_dem_volk_3-1;Undirected;1
dritter_offizier;ein_fussgardist;Undirected;1
alle_3-1;goettin_der_vernunft;Undirected;1
der_emigrant;ein_kraemer;Undirected;1
cambronne;zweiter_adjutant_5-5;Undirected;1
alle_3-1;mehrere_stimmen_3-1a;Undirected;1
viele_aus_dem_volk_3-1;volk_im_hintergrunde;Undirected;1
wieder_ein_gardist;zweiter_adjutant_4-6a;Undirected;1
erster_adjutant_4-6a;garde_und_heer;Undirected;1
eine_masse_franzoesischer_infanterie;ziethen;Undirected;1
ein_franzoesischer_soldat;james;Undirected;1
jouve;viele_vorstaedter_b;Undirected;1
mehrere_stimmen_3-1b;noch_andere_b;Undirected;1
ein_kleiner_ofenheizer;koenig_ludwig;Undirected;1
einige;viele_aus_dem_volk_3-1;Undirected;1
dritter_adjutant_5-5;milhaud;Undirected;1
bluecher;feldwebel;Undirected;2
herzog_von_wellington;mehrere_kuerassiere;Undirected;1
carnot;offizier_3-3d;Undirected;1
buelow;gneisenau;Undirected;1
chassecoeur;noch_andere_b;Undirected;1
dritter_jaeger;vierter_jaeger;Undirected;1
labedoyere;wieder_ein_gardist;Undirected;1
buelow;ein_franzoesischer_infanterieoffizier;Undirected;1
andere_adjutanten_5-5b;ein_adjutant_5-5c;Undirected;1
ein_nebenstehender;vorstaedter_von_st_antoine;Undirected;1
ein_offizier_4-6a;zweiter_adjutant_4-6b;Undirected;1
chassecoeur;frau_des_schneidermeisters;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;ein_kleiner_ofenheizer;Undirected;1
dritter_adjutant_5-5;napoleon;Undirected;1
ein_alter_offizier_in_ziviltracht;gensdarmes_1-1;Undirected;1
ein_adjutant_4-6a;zweiter_adjutant_4-6a;Undirected;1
die_stuhlvermieterin;viele_stimmen_1-1b;Undirected;1
adjutanten_4-6b;drouot;Undirected;1
noch_andere_a;viele_aus_dem_volk_3-1;Undirected;1
ein_kraemer;weiber;Undirected;1
ein_anderer_aus_der_masse;maenner;Undirected;1
adjutanten_4-6b;zweiter_offizier;Undirected;1
andere_umstehende;weiber;Undirected;1
ein_anderer_adjutant_5-5;gardemusik;Undirected;1
alle_offiziere_der_suite;andere_adjutanten_5-5a;Undirected;1
berliner_freiwilliger;schlesier;Undirected;1
ein_fussgardist;sergeant_4-6;Undirected;1
adjutanten_5-5;andere_adjutanten_5-5c;Undirected;1
die_offiziere_der_garde;ein_adjutant_4-6b;Undirected;1
ein_buerger_3-1b;mehrere_stimmen_3-1a;Undirected;1
die_offiziere_der_garde;zweiter_adjutant_4-6b;Undirected;1
frau_des_schneidermeisters;goettin_der_vernunft;Undirected;1
ein_kraemer;noch_andere_a;Undirected;1
eine_ordonnanz_a;eine_ordonnanz_c;Undirected;1
ein_kuerassier;herzog_von_wellington;Undirected;1
ein_kammerherr;eine_ordonnanz_a;Undirected;1
savoyardenknabe;viele_stimmen_1-1a;Undirected;1
ein_hauptmann_der_gensdarmes;ein_nebenstehender;Undirected;1
franzoesische_adjutanten;fritz;Undirected;1
dritter_adjutant_5-5;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
ein_fluegeladjutant;labedoyere;Undirected;1
ausrufer_bei_einem_guckkasten;herzog_von_berry;Undirected;1
alter_gardegrenadier;erster_buerger_3-2;Undirected;1
dritter_adjutant_5-5;ein_adjutant_5-5d;Undirected;1
adjutanten_5-5;die_garde_5-5;Undirected;1
ein_vorstaedter_3-1a;maenner;Undirected;1
alle_3-1;ein_hauptmann_der_gensdarmes;Undirected;1
andere_adjutanten_5-5c;ein_adjutant_5-5a;Undirected;1
noch_andere_b;vorstaedter_von_st_antoine;Undirected;1
goettin_der_vernunft;volk_im_vordergrunde;Undirected;1
eine_andere_ordonnanz;offizier_3-3b;Undirected;1
geschrei;zeitungsausrufer;Undirected;1
der_emigrant;ein_buerger_3-1a;Undirected;1
ein_fussgardist;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
alle_offiziere_der_suite;ein_adjutant_5-5c;Undirected;1
ein_anderer_offizier;vitry;Undirected;1
labedoyere;napoleon;Undirected;1
cambronne;die_granitkolonne;Undirected;1
chassecoeur;ein_polizeibeamter;Undirected;1
cambronne;napoleon;Undirected;4
advokat_duchesne;ausrufer_einer_bildergalerie;Undirected;1
andere_umstehende;ein_vorstaedter_3-1a;Undirected;1
bertrand;eine_ordonnanz_a;Undirected;1
eine_dame_der_halle_3-1a;vorstaedter_von_st_antoine;Undirected;1
oberdirektor_des_telegraphen;oberzeremonienmeister;Undirected;1
ein_anderer_offizier;ein_fussgardist;Undirected;1
ein_anderer_aus_der_masse;mehrere_stimmen_3-1a;Undirected;1
andere_adjutanten_5-5b;paechter_lacoste;Undirected;1
napoleon;wieder_ein_gardist;Undirected;1
ein_kleiner_ofenheizer;erster_buerger_1-2;Undirected;1
mehrere_stimmen_3-1a;noch_andere_b;Undirected;1
ein_adjutant_5-5d;einer_der_gardehoboisten;Undirected;1
die_offiziere_der_garde;ein_offizier_4-6b;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;madame_de_serre;Undirected;1
erster_buerger_3-2;offizier_der_gardegrenadiere_zu_fuss;Undirected;1
ein_adjutant_5-5b;ein_adjutant_5-5c;Undirected;1
ausrufer_einer_bildergalerie;das_volk_1-1;Undirected;1
ein_vorstaedter_3-1a;viele_aus_dem_volk_3-1;Undirected;1
ein_anderer_offizier;zweiter_adjutant_4-6b;Undirected;1
englischer_fahnentraeger;lord_somerset;Undirected;1
erster_adjutant_4-6a;zweiter_adjutant_4-6a;Undirected;1
der_heransprengende_adjutant;die_offiziere_der_garde;Undirected;1
erster_offizier;zweiter_adjutant_4-6b;Undirected;1
alle_3-1;eine_dame_der_halle_3-1a;Undirected;1
ein_junge;volk_4-1;Undirected;1
ein_kraemer;ein_vorstaedter_3-1b;Undirected;1
bertrand;gardemusik;Undirected;1
drouot;zweiter_adjutant_4-6b;Undirected;1
der_alte_gaertner;eine_dame_der_halle_2-1;Undirected;1
ein_ankommender;vitry;Undirected;1
die_kuerassiere;einer_der_kuerassiere;Undirected;1
ein_kuerassier;einer_der_kuerassiere;Undirected;1
ein_fluegeladjutant;wieder_ein_gardist;Undirected;1
anderes_volk;ein_vorstaedter_3-1a;Undirected;1
bourmont;sechster_jaeger;Undirected;1
bertrand;offizier_3-3b;Undirected;1
erster_adjutant_4-6b;sergeant_4-6;Undirected;1
bertrand;ein_fussgardist;Undirected;1
ein_anderer_adjutant_5-5;milhaud;Undirected;1
einer_aus_der_masse;volk_3-1;Undirected;1
advokat_duchesne;vorstaedter_von_st_antoine;Undirected;1
ein_buerger_3-1b;einer_aus_der_masse;Undirected;1
poebel;vitry;Undirected;1
adjutanten_4-6a;ein_kapitaen_der_voltigeurs;Undirected;1
advokat_duchesne;ein_ankommender;Undirected;1
graf_blacas_d_aulps;monsieur;Undirected;1
marquis_von_hauterive;viele_aus_dem_volk_1-1;Undirected;1
die_franzosen;ein_franzoesischer_hauptmann;Undirected;1
die_schreibenden;eine_ordonnanz_a;Undirected;1
ein_anderer_offizier_der_gardegrenadiere_zu_pferde;paechter_lacoste;Undirected;1
savoyardenknabe;vorstaedter_und_anderes_volk;Undirected;1
jouve;volk_3-2;Undirected;1
advokat_duchesne;eine_dame_der_halle_3-1a;Undirected;1
alle_3-1;vorstaedter_und_anderes_volk;Undirected;1
der_nebenstehende;jouve;Undirected;1
ein_englischer_offizier_5-4;ein_offizier_des_generalstabes;Undirected;1
ein_anderer_adjutant_5-5;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
koenig_ludwig;oberzeremonienmeister;Undirected;2
ein_hauptmann_der_gensdarmes;maenner;Undirected;1
drouot;erster_offizier;Undirected;1
die_stuhlvermieterin;herzog_von_berry;Undirected;1
erster_buerger_3-2;viele_des_volkes;Undirected;1
die_garde_5-5;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
bertrand;ein_adjutant_4-6a;Undirected;1
cambronne;ein_offizier_der_suite;Undirected;1
der_nebenstehende;goettin_der_vernunft;Undirected;1
ein_vorstaedter_3-1a;mehrere_stimmen_3-1b;Undirected;1
buelow;ziethen;Undirected;1
bertrand;viele_adjutanten_5-5;Undirected;1
ein_englischer_offizier_5-1;englischer_artillerieobrist;Undirected;1
chassecoeur;ein_alter_offizier_in_ziviltracht;Undirected;1
einer_aus_dem_gefolge_des_herzogs;savoyardenknabe;Undirected;1
andere_adjutanten_5-5b;einer_der_gardehoboisten;Undirected;1
ein_ankommender;volk_im_hintergrunde;Undirected;1
bluecher;napoleon;Undirected;1
ein_aeltliches_frauenzimmer;savoyardenknabe;Undirected;1
kurier;oberzeremonienmeister;Undirected;1
dritter_offizier;labedoyere;Undirected;1
cambronne;ein_fussgardist;Undirected;1
ein_anderer_offizier;nebenstehende_kameraden;Undirected;1
chassecoeur;viele_stimmen_1-1a;Undirected;1
die_franzosen;ein_franzoesischer_soldat;Undirected;1
vitry;vorstaedter_von_st_antoine;Undirected;1
anderes_volk;ein_anderer_aus_der_masse;Undirected;1
drouot;napoleon;Undirected;1
buelow;napoleon;Undirected;1
jouve;savoyardenknabe;Undirected;2
ein_adjutant_5-5b;ein_adjutant_5-5d;Undirected;1
viele_vorstaedter_a;volk_im_vordergrunde;Undirected;1
chassecoeur;nebenstehende_kameraden;Undirected;1
ein_polizeibeamter;viele_stimmen_1-1a;Undirected;1
fouche;napoleon;Undirected;1
der_emigrant;schneidermeister;Undirected;1
mehrere_stimmen_3-1b;volk_im_vordergrunde;Undirected;1
